id,pose_type,coordinate_frame,units,quaternion_order,scanner_forward_axis,scanner_up_axis,viewpoint_quaternion_meaning,x,y,z,qw,qx,qy,qz
58,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.6666666667,0.8642857143,1,0,0,0
59,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.3333333333,0.8642857143,1,0,0,0
60,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0,0.8642857143,1,0,0,0
61,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.3333333333,0.8642857143,1,0,0,0
62,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.6666666667,0.8642857143,1,0,0,0
63,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,1,0.8642857143,1,0,0,0
64,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-1,0.9785714286,1,0,0,0
65,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.6666666667,0.9785714286,1,0,0,0
66,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.3333333333,0.9785714286,1,0,0,0
67,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0,0.9785714286,1,0,0,0
68,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.3333333333,0.9785714286,1,0,0,0
69,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.6666666667,0.9785714286,1,0,0,0
70,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,1,0.9785714286,1,0,0,0
71,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-1,1.092857143,1,0,0,0
72,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.6666666667,1.092857143,1,0,0,0
73,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.3333333333,1.092857143,1,0,0,0
74,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0,1.092857143,1,0,0,0
75,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.3333333333,1.092857143,1,0,0,0
76,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.6666666667,1.092857143,1,0,0,0
77,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,1,1.092857143,1,0,0,0
78,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-1,1.207142857,1,0,0,0
79,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.6666666667,1.207142857,1,0,0,0
80,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.3333333333,1.207142857,1,0,0,0
81,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0,1.207142857,1,0,0,0
82,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.3333333333,1.207142857,1,0,0,0
83,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.6666666667,1.207142857,1,0,0,0
84,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,1,1.207142857,1,0,0,0
85,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-1,1.321428571,1,0,0,0
86,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.6666666667,1.321428571,1,0,0,0
87,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.3333333333,1.321428571,1,0,0,0
88,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0,1.321428571,1,0,0,0
89,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.3333333333,1.321428571,1,0,0,0
90,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.6666666667,1.321428571,1,0,0,0
91,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,1,1.321428571,1,0,0,0
92,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-1,1.435714286,1,0,0,0
93,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.6666666667,1.435714286,1,0,0,0
94,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-0.3333333333,1.435714286,1,0,0,0
95,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0,1.435714286,1,0,0,0
96,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.3333333333,1.435714286,1,0,0,0
97,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,0.6666666667,1.435714286,1,0,0,0
98,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,1,1.435714286,1,0,0,0
99,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3.8,-1,1.55,1,0,0,0
100,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,1.8,0.75,0.7071067812,0,0,-0.7071067812
101,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,1.8,0.75,0.7071067812,0,0,-0.7071067812
102,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,1.8,0.75,0.7071067812,0,0,-0.7071067812
103,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,1.8,0.75,0.7071067812,0,0,-0.7071067812
104,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,1.8,0.75,0.7071067812,0,0,-0.7071067812
105,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,1.8,0.75,0.7071067812,0,0,-0.7071067812
106,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,1.8,0.75,0.7071067812,0,0,-0.7071067812
107,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,1.8,0.8642857143,0.7071067812,0,0,-0.7071067812
108,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,1.8,0.8642857143,0.7071067812,0,0,-0.7071067812
109,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,1.8,0.8642857143,0.7071067812,0,0,-0.7071067812
110,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,1.8,0.8642857143,0.7071067812,0,0,-0.7071067812
111,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,1.8,0.8642857143,0.7071067812,0,0,-0.7071067812
112,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,1.8,0.8642857143,0.7071067812,0,0,-0.7071067812
113,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,1.8,0.8642857143,0.7071067812,0,0,-0.7071067812
114,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,1.8,0.9785714286,0.7071067812,0,0,-0.7071067812
115,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,1.8,0.9785714286,0.7071067812,0,0,-0.7071067812
116,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,1.8,0.9785714286,0.7071067812,0,0,-0.7071067812
117,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,1.8,0.9785714286,0.7071067812,0,0,-0.7071067812
118,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,1.8,0.9785714286,0.7071067812,0,0,-0.7071067812
119,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,1.8,0.9785714286,0.7071067812,0,0,-0.7071067812
120,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,1.8,0.9785714286,0.7071067812,0,0,-0.7071067812
121,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,1.8,1.092857143,0.7071067812,0,0,-0.7071067812
122,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,1.8,1.092857143,0.7071067812,0,0,-0.7071067812
123,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,1.8,1.092857143,0.7071067812,0,0,-0.7071067812
124,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,1.8,1.092857143,0.7071067812,0,0,-0.7071067812
125,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,1.8,1.092857143,0.7071067812,0,0,-0.7071067812
126,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,1.8,1.092857143,0.7071067812,0,0,-0.7071067812
127,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,1.8,1.092857143,0.7071067812,0,0,-0.7071067812
128,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,1.8,1.207142857,0.7071067812,0,0,-0.7071067812
129,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,1.8,1.207142857,0.7071067812,0,0,-0.7071067812
130,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,1.8,1.207142857,0.7071067812,0,0,-0.7071067812
131,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,1.8,1.207142857,0.7071067812,0,0,-0.7071067812
132,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,1.8,1.207142857,0.7071067812,0,0,-0.7071067812
133,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,1.8,1.207142857,0.7071067812,0,0,-0.7071067812
134,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,1.8,1.207142857,0.7071067812,0,0,-0.7071067812
135,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,1.8,1.321428571,0.7071067812,0,0,-0.7071067812
136,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,1.8,1.321428571,0.7071067812,0,0,-0.7071067812
137,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,1.8,1.321428571,0.7071067812,0,0,-0.7071067812
138,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,1.8,1.321428571,0.7071067812,0,0,-0.7071067812
139,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,1.8,1.321428571,0.7071067812,0,0,-0.7071067812
140,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,1.8,1.321428571,0.7071067812,0,0,-0.7071067812
141,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,1.8,1.321428571,0.7071067812,0,0,-0.7071067812
142,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,1.8,1.435714286,0.7071067812,0,0,-0.7071067812
143,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,1.8,1.435714286,0.7071067812,0,0,-0.7071067812
144,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,1.8,1.435714286,0.7071067812,0,0,-0.7071067812
145,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,1.8,1.435714286,0.7071067812,0,0,-0.7071067812
146,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,1.8,1.435714286,0.7071067812,0,0,-0.7071067812
147,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,1.8,1.435714286,0.7071067812,0,0,-0.7071067812
148,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,1.8,1.435714286,0.7071067812,0,0,-0.7071067812
149,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,1.8,1.55,0.7071067812,0,0,-0.7071067812
150,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,-1.8,0.75,0.7071067812,0,0,0.7071067812
151,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,-1.8,0.75,0.7071067812,0,0,0.7071067812
152,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,-1.8,0.75,0.7071067812,0,0,0.7071067812
153,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,-1.8,0.75,0.7071067812,0,0,0.7071067812
154,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,-1.8,0.75,0.7071067812,0,0,0.7071067812
155,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,-1.8,0.75,0.7071067812,0,0,0.7071067812
156,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,-1.8,0.75,0.7071067812,0,0,0.7071067812
157,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,-1.8,0.8642857143,0.7071067812,0,0,0.7071067812
158,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,-1.8,0.8642857143,0.7071067812,0,0,0.7071067812
159,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,-1.8,0.8642857143,0.7071067812,0,0,0.7071067812
160,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,-1.8,0.8642857143,0.7071067812,0,0,0.7071067812
161,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,-1.8,0.8642857143,0.7071067812,0,0,0.7071067812
162,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,-1.8,0.8642857143,0.7071067812,0,0,0.7071067812
163,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,-1.8,0.8642857143,0.7071067812,0,0,0.7071067812
164,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,-1.8,0.9785714286,0.7071067812,0,0,0.7071067812
165,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,-1.8,0.9785714286,0.7071067812,0,0,0.7071067812
166,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,-1.8,0.9785714286,0.7071067812,0,0,0.7071067812
167,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,-1.8,0.9785714286,0.7071067812,0,0,0.7071067812
168,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,-1.8,0.9785714286,0.7071067812,0,0,0.7071067812
169,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,-1.8,0.9785714286,0.7071067812,0,0,0.7071067812
170,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,-1.8,0.9785714286,0.7071067812,0,0,0.7071067812
171,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,-1.8,1.092857143,0.7071067812,0,0,0.7071067812
172,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,-1.8,1.092857143,0.7071067812,0,0,0.7071067812
